dataset,a,w,method,tlb,param
Plane,9,4,spartan,0.5703150567639473,dp_debug-reg7-delta0.5
Plane,10,4,sax,0.0975292496801799,none
Plane,10,4,sfa,0.2566327282855418,none
Plane,10,4,sfa,0.5125629540524644,var
Plane,10,4,spartan,0.6148110985145687,woDAA
Plane,10,4,spartan,0.5799145124031871,dp_debug-reg7-delta0.5
Plane,4,5,sax,0.0172587662512472,none
Plane,4,5,sfa,0.2222509027837979,none
Plane,4,5,sfa,0.2829062399483829,var
Plane,4,5,spartan,0.3684031218842331,woDAA
Plane,4,5,spartan,0.466411804456179,dp_debug-reg7-delta0.5
Plane,5,5,sax,0.0573278991678379,none
Plane,5,5,sfa,0.2468282087441278,none
Plane,5,5,sfa,0.3183332145347082,var
Plane,5,5,spartan,0.4051342706236224,woDAA
Plane,5,5,spartan,0.5060891645113775,dp_debug-reg7-delta0.5
Plane,6,5,sax,0.0789950011823085,none
Plane,6,5,sfa,0.2803023917876754,none
Plane,6,5,sfa,0.361723005880664,var
Plane,6,5,spartan,0.4575070647007545,woDAA
Plane,6,5,spartan,0.5204574477562524,dp_debug-reg7-delta0.5
Plane,7,5,sax,0.0979341031970232,none
Plane,7,5,sfa,0.3103780521548684,none
Plane,7,5,sfa,0.4086013026995909,var
Plane,7,5,spartan,0.5340916196899536,woDAA
Plane,7,5,spartan,0.5533380978912876,dp_debug-reg7-delta0.5
Plane,8,5,sax,0.111117382235526,none
Plane,8,5,sfa,0.3363899744937477,none
Plane,8,5,sfa,0.4343541629800026,var
Plane,8,5,spartan,0.5729614462225464,woDAA
Plane,8,5,spartan,0.6336272894970167,dp_debug-reg7-delta0.5
Plane,9,5,sax,0.1431525812249384,none
Plane,9,5,sfa,0.3635741480129271,none
Plane,9,5,sfa,0.5028868671672678,var
Plane,9,5,spartan,0.585333758224945,woDAA
Plane,9,5,spartan,0.6336272894970167,dp_debug-reg7-delta0.5
Plane,10,5,sax,0.1220685686775115,none
Plane,10,5,sfa,0.3678359885965491,none
Plane,10,5,sfa,0.504815648503069,var
Plane,10,5,spartan,0.6458193034925367,woDAA
Plane,10,5,spartan,0.6449482955225052,dp_debug-reg7-delta0.5
Plane,4,6,sax,0.0445035427488985,none
Plane,4,6,sfa,0.2302316712463771,none
Plane,4,6,sfa,0.3353924686632294,var
Plane,4,6,spartan,0.3838076856346949,woDAA
Plane,4,6,spartan,0.5060891645113775,dp_debug-reg7-delta0.5
Plane,5,6,sax,0.0544967189812778,none
Plane,5,6,sfa,0.2576292346791809,none
Plane,5,6,sfa,0.3749703813301309,var
Plane,5,6,spartan,0.4241617904350749,woDAA
Plane,5,6,spartan,0.5204574477562524,dp_debug-reg7-delta0.5
Plane,6,6,sax,0.0888698979992362,none
Plane,6,6,sfa,0.2905078287239954,none
Plane,6,6,sfa,0.4371124739709862,var
Plane,6,6,spartan,0.4774066694402706,woDAA
Plane,6,6,spartan,0.5533380978912876,dp_debug-reg7-delta0.5
Plane,7,6,sax,0.1301575002590081,none
Plane,7,6,sfa,0.3213647872746061,none
Plane,7,6,sfa,0.4722807393123657,var
Plane,7,6,spartan,0.5559062880761784,woDAA
Plane,7,6,spartan,0.5622890205440113,dp_debug-reg7-delta0.5
Plane,8,6,sax,0.1266650120782439,none
Plane,8,6,sfa,0.3480890873484816,none
Plane,8,6,sfa,0.5080540031593688,var
Plane,8,6,spartan,0.5937304510323694,woDAA
Plane,8,6,spartan,0.6526434580012663,dp_debug-reg7-delta0.5
Plane,9,6,sax,0.14728840430171,none
Plane,9,6,sfa,0.3765584455204005,none
Plane,9,6,sfa,0.5747146067338037,var
Plane,9,6,spartan,0.6089129914381459,woDAA
Plane,9,6,spartan,0.6696855761059485,dp_debug-reg7-delta0.5
Plane,10,6,sax,0.1584790734807551,none
Plane,10,6,sfa,0.3808038131020686,none
Plane,10,6,sfa,0.5800751023126557,var
Plane,10,6,spartan,0.6682648842113077,woDAA
Plane,10,6,spartan,0.6696855761059485,dp_debug-reg7-delta0.5
Plane,4,7,sax,0.1349627152157335,none
Plane,4,7,sfa,0.2545356306585629,none
Plane,4,7,sfa,0.3007987971362115,var
Plane,4,7,spartan,0.3897641334439998,woDAA
Plane,4,7,spartan,0.5204574477562524,dp_debug-reg7-delta0.5
Plane,5,7,sax,0.1557354382424622,none
Plane,5,7,sfa,0.2849793531141567,none
Plane,5,7,sfa,0.3433909902525127,var
Plane,5,7,spartan,0.4318223615910473,woDAA
Plane,5,7,spartan,0.5533380978912876,dp_debug-reg7-delta0.5
Plane,6,7,sax,0.2108585102869044,none
Plane,6,7,sfa,0.3174035555370446,none
Plane,6,7,sfa,0.3878885676182491,var
Plane,6,7,spartan,0.4869197895526083,woDAA
Plane,6,7,spartan,0.5659930721264955,dp_debug-reg7-delta0.5
Plane,7,7,sax,0.2412208468533655,none
Plane,7,7,sfa,0.3573516281111091,none
Plane,7,7,sfa,0.4414762518671677,var
Plane,7,7,spartan,0.5669253415110966,woDAA
Plane,7,7,spartan,0.5849335569310966,dp_debug-reg7-delta0.5
Plane,8,7,sax,0.2835245998099203,none
Plane,8,7,sfa,0.3890737464239509,none
Plane,8,7,sfa,0.4725256760245351,var
Plane,8,7,spartan,0.6054422138517713,woDAA
Plane,8,7,spartan,0.6727155442392305,dp_debug-reg7-delta0.5
Plane,9,7,sax,0.2931211814637963,none
Plane,9,7,sfa,0.4498254965857327,none
Plane,9,7,sfa,0.538266093433243,var
Plane,9,7,spartan,0.6219950674112416,woDAA
Plane,9,7,spartan,0.6914626729085552,dp_debug-reg7-delta0.5
Plane,10,7,sax,0.3143497459386137,none
Plane,10,7,sfa,0.4530265037750031,none
Plane,10,7,sfa,0.5420052186083325,var
Plane,10,7,spartan,0.6816395431537655,woDAA
Plane,10,7,spartan,0.698697845880466,dp_debug-reg7-delta0.5
Plane,4,8,sax,0.0674678070917595,none
Plane,4,8,sfa,0.2629316199736495,none
Plane,4,8,sfa,0.3514322181316649,var
Plane,4,8,spartan,0.3962076680208429,woDAA
Plane,4,8,spartan,0.5439362904130784,dp_debug-reg7-delta0.5
Plane,5,8,sax,0.1294046670336362,none
Plane,5,8,sfa,0.2989949599322007,none
Plane,5,8,sfa,0.3975765640271975,var
Plane,5,8,spartan,0.4403537643509576,woDAA
Plane,5,8,spartan,0.5622890205440113,dp_debug-reg7-delta0.5
Plane,6,8,sax,0.1690302604367886,none
Plane,6,8,sfa,0.331500720787699,none
Plane,6,8,sfa,0.4598881821463678,var
Plane,6,8,spartan,0.4947783054833473,woDAA
Plane,6,8,spartan,0.5849335569310966,dp_debug-reg7-delta0.5
Plane,7,8,sax,0.2145956658341095,none
Plane,7,8,sfa,0.3725785463737194,none
Plane,7,8,sfa,0.5026387944370685,var
Plane,7,8,spartan,0.5753454289796814,woDAA
Plane,7,8,spartan,0.6006502524423927,dp_debug-reg7-delta0.5
Plane,8,8,sax,0.2158211603326842,none
Plane,8,8,sfa,0.404820286778825,none
Plane,8,8,sfa,0.5412422985345565,var
Plane,8,8,spartan,0.6138716179547163,woDAA
Plane,8,8,spartan,0.698697845880466,dp_debug-reg7-delta0.5
Plane,9,8,sax,0.2409771160099493,none
Plane,9,8,sfa,0.4647090372067318,none
Plane,9,8,sfa,0.6070874964871522,var
Plane,9,8,spartan,0.6312497490141136,woDAA
Plane,9,8,spartan,0.708725101999146,dp_debug-reg7-delta0.5
Plane,10,8,sax,0.2494589038009937,none
Plane,10,8,sfa,0.4694072074075922,none
Plane,10,8,sfa,0.6134596010710868,var
Plane,10,8,spartan,0.6913212511273913,woDAA
Plane,10,8,spartan,0.7159124046169435,dp_debug-reg7-delta0.5
Plane,4,9,sax,0.1107248787492031,none
Plane,4,9,sfa,0.3066940087849202,none
Plane,4,9,sfa,0.3640684257789847,var
Plane,4,9,spartan,0.4012405647263341,woDAA
Plane,4,9,spartan,0.5533380978912876,dp_debug-reg7-delta0.5
Plane,5,9,sax,0.1427731910041876,none
Plane,5,9,sfa,0.3502715211566432,none
Plane,5,9,sfa,0.412158713500278,var
Plane,5,9,spartan,0.4460478450615603,woDAA
Plane,5,9,spartan,0.5659930721264955,dp_debug-reg7-delta0.5
Plane,6,9,sax,0.1769947937216375,none
Plane,6,9,sfa,0.3945897348209746,none
Plane,6,9,sfa,0.47647054390575,var
Plane,6,9,spartan,0.5016648939091032,woDAA
Plane,6,9,spartan,0.6006502524423927,dp_debug-reg7-delta0.5
Plane,7,9,sax,0.2068177481036779,none
Plane,7,9,sfa,0.4436510075490515,none
Plane,7,9,sfa,0.5227206907307109,var
Plane,7,9,spartan,0.5814818299797171,woDAA
Plane,7,9,spartan,0.6115490705319426,dp_debug-reg7-delta0.5
Plane,8,9,sax,0.2415743304928159,none
Plane,8,9,sfa,0.4721559623885973,none
Plane,8,9,sfa,0.5620318817783898,var
Plane,8,9,spartan,0.6204736599245458,woDAA
Plane,8,9,spartan,0.7159124046169435,dp_debug-reg7-delta0.5
Plane,9,9,sax,0.2681559892851181,none
Plane,9,9,sfa,0.5386310594812129,none
Plane,9,9,sfa,0.6253208438677276,var
Plane,9,9,spartan,0.6374874939419133,woDAA
Plane,9,9,spartan,0.7287098324920576,dp_debug-reg7-delta0.5
Plane,10,9,sax,0.2887968125158212,none
Plane,10,9,sfa,0.543480441356188,none
Plane,10,9,sfa,0.633697057703243,var
Plane,10,9,spartan,0.6977235824136321,woDAA
Plane,10,9,spartan,0.7312841352806908,dp_debug-reg7-delta0.5
Plane,4,10,sax,0.2048950000134121,none
Plane,4,10,sfa,0.3140034910902909,none
Plane,4,10,sfa,0.3758296621398789,var
Plane,4,10,spartan,0.4052477837567024,woDAA
Plane,4,10,spartan,0.5622890205440113,dp_debug-reg7-delta0.5
Plane,5,10,sax,0.2477773400989972,none
Plane,5,10,sfa,0.3588237676827898,none
Plane,5,10,sfa,0.4270145694366069,var
Plane,5,10,spartan,0.4514213683360172,woDAA
Plane,5,10,spartan,0.5970930906166951,dp_debug-reg7-delta0.5
Plane,6,10,sax,0.2932669075916782,none
Plane,6,10,sfa,0.4039353829751383,none
Plane,6,10,sfa,0.4928480558833139,var
Plane,6,10,spartan,0.507165910384453,woDAA
Plane,6,10,spartan,0.6089281886551705,dp_debug-reg7-delta0.5
Plane,7,10,sax,0.3174250737853477,none
Plane,7,10,sfa,0.4582863902813315,none
Plane,7,10,sfa,0.5389620200371608,var
Plane,7,10,spartan,0.587387323650255,woDAA
Plane,7,10,spartan,0.6187416802219341,dp_debug-reg7-delta0.5
Plane,8,10,sax,0.3541961093165118,none
Plane,8,10,sfa,0.4898971389009324,none
Plane,8,10,sfa,0.577365267869639,var
Plane,8,10,spartan,0.6269016017269928,woDAA
Plane,8,10,spartan,0.7312841352806908,dp_debug-reg7-delta0.5
Plane,9,10,sax,0.3840029133135198,none
Plane,9,10,sfa,0.5556112480648043,none
Plane,9,10,sfa,0.6395603112474106,var
Plane,9,10,spartan,0.6445541819289439,woDAA
Plane,9,10,spartan,0.7334055966785862,dp_debug-reg7-delta0.5
Plane,10,10,sax,0.3933827118958534,none
Plane,10,10,sfa,0.5602337764517332,none
Plane,10,10,sfa,0.6493377060198741,var
Plane,10,10,spartan,0.7045804882551787,woDAA
Plane,10,10,spartan,0.7428326410291002,dp_debug-reg7-delta0.5
Herring,4,4,sax,0.015625,none
Herring,4,4,sfa,0.1956945085452821,none
Herring,4,4,sfa,0.2095239734325199,var
Herring,4,4,spartan,0.2588706807521549,woDAA
Herring,4,4,spartan,0.3401624805217309,dp_debug-reg7-delta0.5
Herring,5,4,sax,0.015625,none
Herring,5,4,sfa,0.2415095719168325,none
Herring,5,4,sfa,0.2584240983295247,var
Herring,5,4,spartan,0.333099688549101,woDAA
Herring,5,4,spartan,0.3686915929346738,dp_debug-reg7-delta0.5
Herring,6,4,sax,0.0312560904890761,none
Herring,6,4,sfa,0.2829602666088475,none
Herring,6,4,sfa,0.3011921635826013,var
Herring,6,4,spartan,0.3740106185748055,woDAA
Herring,6,4,spartan,0.3977905174803481,dp_debug-reg7-delta0.5
Herring,7,4,sax,0.0425365524655743,none
Herring,7,4,sfa,0.3025553736028444,none
Herring,7,4,sfa,0.3294067204402,var
Herring,7,4,spartan,0.4167223817400617,woDAA
Herring,7,4,spartan,0.4164696707308833,dp_debug-reg7-delta0.5
Herring,8,4,sax,0.0412901774609583,none
Herring,8,4,sfa,0.3419267281482833,none
Herring,8,4,sfa,0.3704979139930288,var
Herring,8,4,spartan,0.4418827435366176,woDAA
Herring,8,4,spartan,0.5163773190366033,dp_debug-reg7-delta0.5
Herring,9,4,sax,0.0776906244597566,none
Herring,9,4,sfa,0.3555211031918014,none
Herring,9,4,sfa,0.3779110124556264,var
Herring,9,4,spartan,0.4719208311213517,woDAA
Herring,9,4,spartan,0.5163773190366033,dp_debug-reg7-delta0.5
Herring,10,4,sax,0.0811583378143354,none
Herring,10,4,sfa,0.3676040685849843,none
Herring,10,4,sfa,0.3935883656178172,var
Herring,10,4,spartan,0.5187807948678476,woDAA
Herring,10,4,spartan,0.5377774040583903,dp_debug-reg7-delta0.5
Herring,4,5,sax,0.015625,none
Herring,4,5,sfa,0.2330636485226656,none
Herring,4,5,sfa,0.248014362447507,var
Herring,4,5,spartan,0.2865074623014688,woDAA
Herring,4,5,spartan,0.3686915929346738,dp_debug-reg7-delta0.5
Herring,5,5,sax,0.0299288658560676,none
Herring,5,5,sfa,0.2765815424955929,none
Herring,5,5,sfa,0.2947317446338108,var
Herring,5,5,spartan,0.369354639259089,woDAA
Herring,5,5,spartan,0.3977905174803481,dp_debug-reg7-delta0.5
Herring,6,5,sax,0.0225190865061991,none
Herring,6,5,sfa,0.3217627805984271,none
Herring,6,5,sfa,0.3411666453371078,var
Herring,6,5,spartan,0.4111632865908646,woDAA
Herring,6,5,spartan,0.4173004147805101,dp_debug-reg7-delta0.5
Herring,7,5,sax,0.037871906956032,none
Herring,7,5,sfa,0.3446788635185621,none
Herring,7,5,sfa,0.3702907683201435,var
Herring,7,5,spartan,0.4545221844250736,woDAA
Herring,7,5,spartan,0.4579289718966667,dp_debug-reg7-delta0.5
Herring,8,5,sax,0.0704591282167436,none
Herring,8,5,sfa,0.385467461061127,none
Herring,8,5,sfa,0.412481508500151,var
Herring,8,5,spartan,0.4798582910623716,woDAA
Herring,8,5,spartan,0.5512197370491825,dp_debug-reg7-delta0.5
Herring,9,5,sax,0.064954080504775,none
Herring,9,5,sfa,0.39731494953805,none
Herring,9,5,sfa,0.419462031628744,var
Herring,9,5,spartan,0.5084700554164288,woDAA
Herring,9,5,spartan,0.5512197370491825,dp_debug-reg7-delta0.5
Herring,10,5,sax,0.1182165759712298,none
Herring,10,5,sfa,0.4114069501648527,none
Herring,10,5,sfa,0.4368851692374701,var
Herring,10,5,spartan,0.5551780349320179,woDAA
Herring,10,5,spartan,0.5742400366103912,dp_debug-reg7-delta0.5
Herring,4,6,sax,0.015625,none
Herring,4,6,sfa,0.2520318280118674,none
Herring,4,6,sfa,0.2602707265106768,var
Herring,4,6,spartan,0.3019426266864741,woDAA
Herring,4,6,spartan,0.3977905174803481,dp_debug-reg7-delta0.5
Herring,5,6,sax,0.0186157380154954,none
Herring,5,6,sfa,0.3003507831902714,none
Herring,5,6,sfa,0.311092884720626,var
Herring,5,6,spartan,0.3858706456188351,woDAA
Herring,5,6,spartan,0.4173004147805101,dp_debug-reg7-delta0.5
Herring,6,6,sax,0.0280287391903248,none
Herring,6,6,sfa,0.3472740855470781,none
Herring,6,6,sfa,0.3595482554547219,var
Herring,6,6,spartan,0.4300124076790657,woDAA
Herring,6,6,spartan,0.4439084559510549,dp_debug-reg7-delta0.5
Herring,7,6,sax,0.0341229076896593,none
Herring,7,6,sfa,0.3734692400418806,none
Herring,7,6,sfa,0.3864239356963173,var
Herring,7,6,spartan,0.4726566769222063,woDAA
Herring,7,6,spartan,0.4668190331910767,dp_debug-reg7-delta0.5
Herring,8,6,sax,0.0448015923781935,none
Herring,8,6,sfa,0.4143746605667732,none
Herring,8,6,sfa,0.4296359929658883,var
Herring,8,6,spartan,0.4976677054576786,woDAA
Herring,8,6,spartan,0.5811388439418372,dp_debug-reg7-delta0.5
Herring,9,6,sax,0.0755575826832419,none
Herring,9,6,sfa,0.430555363040856,none
Herring,9,6,sfa,0.4396914910262565,var
Herring,9,6,spartan,0.526414804489086,woDAA
Herring,9,6,spartan,0.5990230619221846,dp_debug-reg7-delta0.5
Herring,10,6,sax,0.0704195167452661,none
Herring,10,6,sfa,0.4442739790016532,none
Herring,10,6,sfa,0.4581134594556516,var
Herring,10,6,spartan,0.5737898580988181,woDAA
Herring,10,6,spartan,0.5990230619221846,dp_debug-reg7-delta0.5
Herring,4,7,sax,0.0198783633504586,none
Herring,4,7,sfa,0.2715420643496407,none
Herring,4,7,sfa,0.276731778868272,var
Herring,4,7,spartan,0.3161086924215579,woDAA
Herring,4,7,spartan,0.4173004147805101,dp_debug-reg7-delta0.5
Herring,5,7,sax,0.0423280054887318,none
Herring,5,7,sfa,0.3209370002616587,none
Herring,5,7,sfa,0.3276793923124105,var
Herring,5,7,spartan,0.4007936559818893,woDAA
Herring,5,7,spartan,0.4375495619207663,dp_debug-reg7-delta0.5
Herring,6,7,sax,0.086240239829837,none
Herring,6,7,sfa,0.3699705052453582,none
Herring,6,7,sfa,0.3780152262005904,var
Herring,6,7,spartan,0.4477080324177577,woDAA
Herring,6,7,spartan,0.4750968497476053,dp_debug-reg7-delta0.5
Herring,7,7,sax,0.0946688611358437,none
Herring,7,7,sfa,0.3981983237105694,none
Herring,7,7,sfa,0.4045602348170894,var
Herring,7,7,spartan,0.4919239611406732,woDAA
Herring,7,7,spartan,0.495770367263751,dp_debug-reg7-delta0.5
Herring,8,7,sax,0.1119611035916201,none
Herring,8,7,sfa,0.4431762875995199,none
Herring,8,7,sfa,0.44916797756286,var
Herring,8,7,spartan,0.5163726506521253,woDAA
Herring,8,7,spartan,0.6053572141973931,dp_debug-reg7-delta0.5
Herring,9,7,sax,0.1407817828886107,none
Herring,9,7,sfa,0.4545626957994878,none
Herring,9,7,sfa,0.4609957789095492,var
Herring,9,7,spartan,0.5465901946599294,woDAA
Herring,9,7,spartan,0.612861106951739,dp_debug-reg7-delta0.5
Herring,10,7,sax,0.1764132343689792,none
Herring,10,7,sfa,0.4704393275138221,none
Herring,10,7,sfa,0.4776165509569658,var
Herring,10,7,spartan,0.5916348436412328,woDAA
Herring,10,7,spartan,0.6223071630695021,dp_debug-reg7-delta0.5
Herring,4,8,sax,0.0188686160534921,none
Herring,4,8,sfa,0.2930378817517631,none
Herring,4,8,sfa,0.2880565102859003,var
Herring,4,8,spartan,0.323915813538774,woDAA
Herring,4,8,spartan,0.4278645144969782,dp_debug-reg7-delta0.5
Herring,5,8,sax,0.0278202983104538,none
Herring,5,8,sfa,0.3449556476270962,none
Herring,5,8,sfa,0.3424274856575368,var
Herring,5,8,spartan,0.4081235717871734,woDAA
Herring,5,8,spartan,0.4528911907624067,dp_debug-reg7-delta0.5
Herring,6,8,sax,0.0290432741617398,none
Herring,6,8,sfa,0.3945512530093983,none
Herring,6,8,sfa,0.3916025694735894,var
Herring,6,8,spartan,0.4545366745844459,woDAA
Herring,6,8,spartan,0.4798354890211536,dp_debug-reg7-delta0.5
Herring,7,8,sax,0.0717458790219636,none
Herring,7,8,sfa,0.4238099938529519,none
Herring,7,8,sfa,0.4224368903393117,var
Herring,7,8,spartan,0.4986216668237077,woDAA
Herring,7,8,spartan,0.5094260082047661,dp_debug-reg7-delta0.5
Herring,8,8,sax,0.0748101965238604,none
Herring,8,8,sfa,0.4691462418000393,none
Herring,8,8,sfa,0.4686401598734864,var
Herring,8,8,spartan,0.5244457166276276,woDAA
Herring,8,8,spartan,0.6164314103819089,dp_debug-reg7-delta0.5
Herring,9,8,sax,0.095298545166665,none
Herring,9,8,sfa,0.4820498438843481,none
Herring,9,8,sfa,0.4810169400175693,var
Herring,9,8,spartan,0.5542482913589414,woDAA
Herring,9,8,spartan,0.6257722857958227,dp_debug-reg7-delta0.5
Herring,10,8,sax,0.1113805074890348,none
Herring,10,8,sfa,0.4996729284850661,none
Herring,10,8,sfa,0.4974408075626013,var
Herring,10,8,spartan,0.6004328210968076,woDAA
Herring,10,8,spartan,0.6317149145597334,dp_debug-reg7-delta0.5
Herring,4,9,sax,0.0247068241382373,none
Herring,4,9,sfa,0.3022363059967772,none
Herring,4,9,sfa,0.293025772748229,var
Herring,4,9,spartan,0.3299246203183216,woDAA
Herring,4,9,spartan,0.4375495619207663,dp_debug-reg7-delta0.5
Herring,5,9,sax,0.0545433396916416,none
Herring,5,9,sfa,0.3551644516252686,none
Herring,5,9,sfa,0.3495696412271025,var
Herring,5,9,spartan,0.4138969998900667,woDAA
Herring,5,9,spartan,0.4580770923674884,dp_debug-reg7-delta0.5
Herring,6,9,sax,0.0658059829189778,none
Herring,6,9,sfa,0.4043902534235701,none
Herring,6,9,sfa,0.399656532791478,var
Herring,6,9,spartan,0.4606425334992417,woDAA
Herring,6,9,spartan,0.503463922170091,dp_debug-reg7-delta0.5
Herring,7,9,sax,0.1001146808004627,none
Herring,7,9,sfa,0.4349502906147982,none
Herring,7,9,sfa,0.4304921628818184,var
Herring,7,9,spartan,0.5042921375293392,woDAA
Herring,7,9,spartan,0.5235785912504349,dp_debug-reg7-delta0.5
Herring,8,9,sax,0.0998600639010595,none
Herring,8,9,sfa,0.4815243819026035,none
Herring,8,9,sfa,0.4780579016754877,var
Herring,8,9,spartan,0.5305474942308193,woDAA
Herring,8,9,spartan,0.6282166102709734,dp_debug-reg7-delta0.5
Herring,9,9,sax,0.139687837184776,none
Herring,9,9,sfa,0.495117340883013,none
Herring,9,9,sfa,0.4924299634028334,var
Herring,9,9,spartan,0.5598580862605171,woDAA
Herring,9,9,spartan,0.6341321700140314,dp_debug-reg7-delta0.5
Herring,10,9,sax,0.1855004849182142,none
Herring,10,9,sfa,0.5128104949094118,none
Herring,10,9,sfa,0.5092568862634378,var
Herring,10,9,spartan,0.606475546009413,woDAA
Herring,10,9,spartan,0.6373089826896787,dp_debug-reg7-delta0.5
Herring,4,10,sax,0.0198508338459217,none
Herring,4,10,sfa,0.3113433837511621,none
Herring,4,10,sfa,0.3019664215565878,var
Herring,4,10,spartan,0.3384749566288341,woDAA
Herring,4,10,spartan,0.4528911907624067,dp_debug-reg7-delta0.5
Herring,5,10,sax,0.0363521756984441,none
Herring,5,10,sfa,0.368164511231577,none
Herring,5,10,sfa,0.3579094673311973,var
Herring,5,10,spartan,0.4231520665395275,woDAA
Herring,5,10,spartan,0.4833507592303587,dp_debug-reg7-delta0.5
Herring,6,10,sax,0.085389314122619,none
Herring,6,10,sfa,0.4192903559318863,none
Herring,6,10,sfa,0.4077513144372278,var
Herring,6,10,spartan,0.4697894848771587,woDAA
Herring,6,10,spartan,0.5125803805799372,dp_debug-reg7-delta0.5
Herring,7,10,sax,0.104543803772835,none
Herring,7,10,sfa,0.4483362925055605,none
Herring,7,10,sfa,0.4401259966076308,var
Herring,7,10,spartan,0.513632692005151,woDAA
Herring,7,10,spartan,0.5321626081902195,dp_debug-reg7-delta0.5
Herring,8,10,sax,0.1045822056934895,none
Herring,8,10,sfa,0.4959204578191702,none
Herring,8,10,sfa,0.4880045776582161,var
Herring,8,10,spartan,0.539003491962985,woDAA
Herring,8,10,spartan,0.6380526661154533,dp_debug-reg7-delta0.5
Herring,9,10,sax,0.1421009546195394,none
Herring,9,10,sfa,0.5117103372943567,none
Herring,9,10,sfa,0.50209099326686,var
Herring,9,10,spartan,0.5680134033405186,woDAA
Herring,9,10,spartan,0.6411936469029048,dp_debug-reg7-delta0.5
Herring,10,10,sax,0.1786648959103861,none
Herring,10,10,sfa,0.5304377717767803,none
Herring,10,10,sfa,0.5196290915140707,var
Herring,10,10,spartan,0.6157028869908454,woDAA
Herring,10,10,spartan,0.6558783515263561,dp_debug-reg7-delta0.5
FaceAll,4,4,sax,0.0019190071334838,none
FaceAll,4,4,sfa,0.0357965084011235,none
FaceAll,4,4,sfa,0.1455067953673026,var
FaceAll,4,4,spartan,0.2539538224093897,woDAA
FaceAll,4,4,spartan,0.3117438555367888,dp_debug-reg7-delta0.5
FaceAll,5,4,sax,0.0025445491586529,none
FaceAll,5,4,sfa,0.0455948362755821,none
FaceAll,5,4,sfa,0.1812375961115977,var
FaceAll,5,4,spartan,0.3160408011842718,woDAA
FaceAll,5,4,spartan,0.3276814630119666,dp_debug-reg7-delta0.5
FaceAll,6,4,sax,0.0041818051198657,none
